BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201910,20,1952,201910,20,1952,142429,855003,LOUISIANA,22,October,Thunderstorm Wind,C,17,CADDO,SHV,20/10/19 19:52,CST-6,20/10/19 19:52,0,0,0,0,0,0,NWS Employee,61,EG,1,W,(SHV)SHREVEPORT RGNL,1,W,(SHV)SHREVEPORT RGNL,32.4513,-93.8422,32.4513,-93.8422,"A longwave trough dug south into the Southern Plains during the daytime hours of October 20th, with southerly winds increasing ahead of the trough helping to return low level moisture north from the Gulf of Mexico. Above normal temperatures were seen across much of the region as readings climbed into the mid 80s to near 90 degrees, which enhanced instability during the late afternoon through the evening hours across much of the Ark-La-Tex area. Wind shear increased during the evening, with an isolated supercell thunderstorm developing over Central Cherokee County Texas, which tracked northeast across Central Rusk, Western and Northern Panola Counties, and into the Shreveport/Bossier City areas of Northwest Louisiana before weakening. This supercell produced a tornado across Western Panola County Texas, with numerous reports of damaging winds which downed trees and power lines, as well as hail before diminishing over the east side of Bossier City in Northwest Louisiana. Additional strong to severe thunderstorms developed during the late evening through the early morning hours on October 21st across Northeast Texas, Southeast Oklahoma, Southwest Arkansas, and North Louisiana ahead of this trough and associated strong cold front, as wind shear increased within a still unstable environment. These storms produced numerous reports of damaging winds across these areas, before diminishing shortly after daybreak with the departure of this system.",Several large tree limbs were snapped in front of the National Weather Service Forecast Office in Shreveport. Other smaller limbs were downed over the grounds as well.,CSV
201906,23,1800,201906,23,1800,138452,832457,LOUISIANA,22,June,Thunderstorm Wind,C,61,LINCOLN,SHV,23/06/19 18:00,CST-6,23/06/19 18:00,0,0,0,0,0,0,Law Enforcement,56,EG,1,WNW,SIMSBORO,1,WNW,SIMSBORO,32.5346,-92.7943,32.5346,-92.7943,"With the departure of an upper level ridge that resulted in oppressive heat across the Ark-La-Tex area in the preceding days, the upper flow aloft became more southwest during the daytime hours on June 23rd, ahead of an upper level trough and associated cold front that shifted east southeast across Oklahoma and Arkansas. Scattered to numerous showers and thunderstorms developed by mid and late afternoon across portions of East Texas and North Louisiana ahead of this upper trough and associated cold front, where the air mass destablized significantly given the hot and humid air mass in place. Some of these storms were severe, which downed trees and power lines during the mid and late afternoon hours. Meanwhile, the remnants of a mesoscale convective system (MCS) that moved across Southern Kansas and Northern Oklahoma earlier that morning helped to initiate another complex of showers and thunderstorms by early evening over Southeast Oklahoma and Southwest Arkansas, which intensified across portions of East Texas, Southwest Arkansas, and North Louisiana during the evening through the early morning hours of June 24th. Some of these storms were also severe, producing damaging winds which also downed more trees and power lines across portions of North Louisiana.",Trees were downed at the intersection of 2nd Street and Woodland Drive in Simsboro.,CSV
201908,20,750,201908,20,755,142278,854197,ILLINOIS,17,August,Thunderstorm Wind,C,95,KNOX,ILX,20/08/19 7:50,CST-6,20/08/19 7:55,0,0,0,0,0,80000,Broadcast Media,52,EG,2,W,OAK RUN,2,W,OAK RUN,40.97,-90.16,40.97,-90.16,"Remnants of a large cluster of nocturnal thunderstorms over Iowa pushed into west-central Illinois during the early morning of August 20th.  The leading edge of the storms intensified as they approached the I-55 corridor, then continued eastward to the Indiana border by around midday.  Widespread wind damage accompanied the storms.",Corn and sorghum fields were flattened about 3 miles west-northwest of Dahinda.,CSV
201907,7,1735,201907,7,1735,140451,844394,NORTH CAROLINA,37,July,Thunderstorm Wind,C,57,DAVIDSON,RAH,07/07/19 17:35,EST-5,07/07/19 17:35,0,0,0,0,3000,0,Fire Department/Rescue,50,EG,2,E,LEXINGTON,2,E,LEXINGTON,35.82,-80.24,35.82,-80.24,"A piedmont trough provided enough forcing for showers and thunderstorms to develop as the atmosphere became increasingly unstable across central North Carolina. One of these storms became severe, producing isolated wind damage. Additional storms developed ahead of a southward sinking cold front in the evening hours, slowly moving through the Triad. These storms produced flash flooding in Greensboro and some isolated wind damage in Davidson county.","Several trees were blown down, primarily on the north and east sides of the city of Lexington.",CSV
201905,28,1740,201905,28,1740,137036,828868,OKLAHOMA,40,May,Thunderstorm Wind,C,51,GRADY,OUN,28/05/19 17:40,CST-6,28/05/19 17:40,0,0,0,0,0,0,Emergency Manager,52,EG,0,N,RUSH SPRINGS,0,N,RUSH SPRINGS,34.78,-97.96,34.78,-97.96,Storms developed ahead of a dryline and produced large hail and damaging wind gusts on the 28th.,Trees downed. Time based on radar.,CSV
201907,2,1827,201907,2,1827,140384,843984,MARYLAND,24,July,Thunderstorm Wind,C,31,MONTGOMERY,LWX,02/07/19 18:27,EST-5,02/07/19 18:27,0,0,0,0,0,0,Emergency Manager,50,EG,1,WNW,GOSHEN,1,WNW,GOSHEN,39.21,-77.2,39.21,-77.2,"Increasing temperatures and low level moisture led to developing instability across the region during the day of July 2nd. The strongest mid-level forcing remained to the north across northern PA/OH where a stationary boundary lingered. However a weak upper level shortwave trough moving through did help showers and scattered thunderstorms to develop across the state, and given the instability a few became severe.",A tree was blown down onto wires in the 21600 block of Goshen Oaks Road.,CSV
201908,8,1221,201908,8,1221,140160,851361,NEW YORK,36,August,Thunderstorm Wind,C,101,STEUBEN,BGM,08/08/19 12:21,EST-5,08/08/19 12:21,0,0,0,0,5000,0,State Official,50,EG,0,N,PRATTSBURG,0,N,PRATTSBURG,42.52,-77.28,42.52,-77.28,"A cold front and moved through Central New York during the afternoon of the 8th. This sparked a line of severe thunderstorms across the area, mainly ahead of the front.","Strong thunderstorm winds brought down trees, blocking a road.",CSV
201905,26,1542,201905,26,1542,136293,817894,WEST VIRGINIA,54,May,Thunderstorm Wind,C,85,RITCHIE,RLX,26/05/19 15:42,EST-5,26/05/19 15:42,0,0,0,0,2000,0,Utility Company,50,EG,4,WSW,THURSDAY,4,WSW,THURSDAY,39.02,-81.09,39.02,-81.09,"A very slow moving cold front sunk in from the north during the afternoon of the 26th. At the same time, a mid/upper level disturbance was crossing. The combination led to severe thunderstorms across the middle Ohio River Valley and central Appalachians.",A power line was downed by a falling tree.,CSV
201905,28,859,201905,28,859,137073,822537,IOWA,19,May,Thunderstorm Wind,C,117,LUCAS,DMX,28/05/19 8:59,CST-6,28/05/19 8:59,0,0,0,0,25000,0,Broadcast Media,62,EG,3,SW,CHARITON MUNI ARPT,3,SW,CHARITON MUNI ARPT,40.98,-93.41,40.98,-93.41,"A pair of convective complexes, rolled through the state within a roughly 24 to 36 hour period. The first of which was linear in nature and started its life back in central and western Kansas during the evening of the 26th and made its way towards Iowa with the help of SW 500mb flow and a potent 850 mb low level jet. The second system originated across south central and western Nebraska and propagated eastward as a mesoscale convective systems along a relatively sharp MUCAPE gradient.  ||Generally speaking in both cases MUCAPE values were around 500-1500 J/kg, effective bulk shear around 30 to 50 kts, and aided by the low level jet (especially on the morning of the 27th).  Given the progressive nature of the storms, heavy rainfall and flooding was generally not seen, but a few locations were able to see around 2 inches of rainfall over the roughly 24 hour period between the main rounds of storms. The main results of the storms were multiple severe wind gust and wind damage reports, though a couple severe hail reports were also received.","Broadcast media reported damage to an ISU research farm, including a sheet metal roof section blown off, pole barn damaged, and large grain cart pulled from the building.",CSV
201904,13,1245,201904,13,1245,134675,818787,TEXAS,48,April,Thunderstorm Wind,C,225,HOUSTON,HGX,13/04/19 12:45,CST-6,13/04/19 12:45,0,0,0,0,0,12000,Law Enforcement,55,EG,9,E,RATCLIFF,9,E,RATCLIFF,31.3872,-94.9802,31.3872,-94.9802,"A storm system moving eastward across the state produced several tornadoes, some wind damage and large hail.",A swath of trees were downed by thunderstorm winds that blocked Highway 7 west of the Neches River.,CSV
201904,13,2055,201904,13,2055,135634,823124,MISSISSIPPI,28,April,Thunderstorm Wind,C,105,OKTIBBEHA,JAN,13/04/19 20:55,CST-6,13/04/19 20:55,0,0,0,0,15000,0,Public,53,EG,5,SE,BRADLEY,5,SE,BRADLEY,33.32,-88.92,33.32,-88.92,"During the late afternoon of April 13 and into the evening and overnight, a strong spring storm system pushed across the Lower Mississippi Valley region and brought widespread severe weather, a regional tornado outbreak, and flash flooding. This event started over eastern Texas and steadily pushed eastward into the evening and overnight. Storms associated with this system started as a few line clusters then evolved into a full blown linear complex. Within this line, smaller bowing segments formed and it was these features that supported the regional outbreak of tornadoes. A total of 20 tornadoes occurred across our forecast area, six of which were rated as strong (EF2). In addition to the tornadoes, several reports of large hail were received along with many instances of wind damage. Heavy rainfall was also impactful and multiple inches of rain quickly fell across some locations and caused flash flooding, some of it extensive.","Several trees were blown down, including one that fell onto a house.",CSV
201904,18,1631,201904,18,1631,136283,818663,OKLAHOMA,40,April,Thunderstorm Wind,C,109,OKLAHOMA,OUN,18/04/19 16:31,CST-6,18/04/19 16:31,0,0,0,0,0,0,Emergency Manager,56,EG,1,S,CHOCTAW,1,S,CHOCTAW,35.48,-97.27,35.48,-97.27,A weak shortwave behind a departing trough sparked thunderstorms that produced scattered wind damage on the 18th.,Tree downed on roadway near NE 36TH and Henney.,CSV
201911,1,20,201911,1,20,144203,865562,MARYLAND,24,November,Thunderstorm Wind,C,47,WORCESTER,AKQ,01/11/19 0:20,EST-5,01/11/19 0:20,0,0,0,0,2000,0,Public,50,EG,1,N,OCEAN PINES,1,N,OCEAN PINES,38.42,-75.12,38.42,-75.12,Scattered severe thunderstorms in advance of low pressure and its associated strong cold front produced damaging winds across portions of the Lower Maryland Eastern Shore.,Damage was reported at an RV Park along Saint Martins Neck Road.,CSV
201905,13,1245,201905,13,1245,135723,814292,GULF OF MEXICO,85,May,Marine Thunderstorm Wind,Z,853,ENGLEWOOD TO TARPON SPRINGS FL OUT 20NM,TBW,13/05/19 12:45,EST-5,13/05/19 12:45,0,0,0,0,0,0,Mesonet,34,EG,2,SSE,CLEARWATER BEACH,2,SSE,CLEARWATER BEACH,27.95,-82.81,27.95,-82.81,An early afternoon thunderstorm produced gusty winds as it approached the Pinellas County coastline.,A home weather station in Belleair measured a wind gust of 34 knots...39 mph.,CSV
201904,26,1545,201904,26,1545,135356,811686,DELAWARE,10,April,Thunderstorm Wind,C,3,NEW CASTLE,PHI,26/04/19 15:45,EST-5,26/04/19 15:45,0,0,0,0,0,0,Broadcast Media,56,EG,1,E,KIRKWOOD,1,E,KIRKWOOD,39.57,-75.69,39.57,-75.69,"A strong low pressure system tracked through the eastern Great Lakes on April 26. A warm front moved through the mid-Atlantic that morning with an initial round of locally strong but sub-severe convection. That afternoon, an approaching cold front triggered widespread severe thunderstorm development. Widespread wind damage occurred as initially semi-discrete storms merged into a squall line. No tornado touchdowns were confirmed, but at least one funnel cloud was observed.",Several trees were blown down in a mobile home park. Social media picture showed several shallow rooted trees blown down in exact same direction. Time estimated from radar.,CSV
201905,10,600,201905,10,606,137414,825156,GULF OF MEXICO,85,May,Marine Thunderstorm Wind,Z,230,CORPUS CHRISTI TO BAFFIN BAY,CRP,10/05/19 6:00,CST-6,10/05/19 6:06,0,0,0,0,0,0,Mesonet,36,MG,0,NNE,SOUTH BIRD ISLAND,0,NNE,SOUTH BIRD ISLAND,27.4847,-97.3181,27.4847,-97.3181,Scattered thunderstorms formed along a slow moving frontal boundary along the middle Texas coast during the morning. The storms produced wind gusts between 35 and 40 knots along the middle Texas coast.,TCOON site at South Bird Island measured a gust to 36 knots.,CSV
201908,22,1307,201908,22,1307,142080,853035,VIRGINIA,51,August,Thunderstorm Wind,C,163,ROCKBRIDGE,RNK,22/08/19 13:07,EST-5,22/08/19 13:07,0,0,0,0,500,0,911 Call Center,50,EG,2,WSW,BUENA VISTA CITY,2,WSW,BUENA VISTA CITY,37.72,-79.4,37.72,-79.4,A cold front interacted with high instability to produce a broken line of severe thunderstorms that produced damaging winds across the areas east of the Blue Ridge.,One tree was blown down along Forge Road by severe thunderstorm winds.,CSV
201908,9,1729,201908,9,1729,141874,851712,NORTH CAROLINA,37,August,Thunderstorm Wind,C,139,PASQUOTANK,AKQ,09/08/19 17:29,EST-5,09/08/19 17:29,0,0,0,0,1000,0,ASOS,55,MG,0,N,(ECG)ELIZABETH CITY,0,N,(ECG)ELIZABETH CITY,36.27,-76.18,36.27,-76.18,Scattered severe thunderstorms in advance of a cold front produced damaging winds and large hail across portions of northeast North Carolina.,Wind gust of 55 knots (63 mph) was measured at ECG.,CSV
201904,18,1924,201904,18,1924,134821,812880,ALABAMA,1,April,Thunderstorm Wind,C,103,MORGAN,HUN,18/04/19 19:24,CST-6,18/04/19 19:24,0,0,0,0,200,0,Public,43,EG,3,S,OAK RIDGE,3,S,OAK RIDGE,34.44,-87,34.44,-87,A meso-low and associated low-topped squall line moved northeast from central Mississippi and into central and northeast Alabama during the early to mid evening hours of the 18th. A gust front with strong and gusty winds knocked down several trees.  The highest wind speeds recorded were 52 mph at Huntsville International Airport and 56 mph at Pryor Field in Decatur.,A tree was knocked down near Johnson Road Southwest and Alabama Highway 36. Report relayed via social media. Time estimated from radar.,CSV
201910,21,5,201910,21,5,143328,860085,MISSOURI,29,October,Thunderstorm Wind,C,77,GREENE,SGF,21/10/19 0:05,CST-6,21/10/19 0:05,0,0,0,0,2000,0,Public,52,EG,1,ENE,SPRINGFIELD,1,ENE,SPRINGFIELD,37.2064,-93.2783,37.2064,-93.2783,"A line of strong to severe thunderstorms moved across the region from the late evening of the 20th to the pre-dawn hours of the 21st as a cold front and negatively-tilted upper trough moved across the region. Widespread wind damage occurred across southwest and south central Missouri, mainly south of Interstate 44. NWS Storm Damage Surveys concluded that eight tornadoes occurred along the squall line, affecting locations in and near the communities of Sparta, Rogersville, Highlandville, Licking and Willow Springs, as well as areas on the southeast side of Springfield, and along Wilson���s Creek south of Battlefield. Rainfall accumulations over an inch were common along and east of a line from Joplin to Osage Beach, with isolated accumulations over two inches near Aldrich and Bolivar in Polk County.",A tree was blown down on home near downtown Springfield. Minor damage was reported.,CSV
